student_id,gender,age,region,money
1361,0,16,3,0
1362,0,13,3,3
1363,0,16,2,1
1364,0,14,3,1
1365,1,14,2,3
1366,1,18,0,2
1367,0,15,1,4
1368,1,13,0,0
1369,0,18,0,3
1370,1,16,1,2
1371,1,13,1,4
1372,1,14,3,4
1373,0,12,2,2
1374,1,16,3,0
1375,1,12,2,0
1376,0,18,0,2
1377,1,14,0,4
1378,1,14,1,1
1379,1,16,1,1
1380,1,16,3,3
1381,0,18,1,3
1382,0,12,0,0
1383,1,13,2,4
1384,1,14,1,3
1385,1,12,2,3
1386,1,14,0,0
1387,1,18,2,4
1388,1,15,3,2
1389,1,13,1,4
1390,0,18,0,4
1391,1,13,0,2
1392,1,16,2,3
1393,1,15,2,1
1394,0,17,3,1
1395,0,12,2,0
1396,0,18,1,0
1397,1,13,2,4
1398,1,12,1,1
1399,0,12,1,4
1400,0,14,2,4
1401,0,16,2,4
1402,0,13,3,0
1403,0,14,2,2
1404,1,16,2,4
1405,0,12,1,4
1406,0,16,2,0
1407,0,18,0,4
1408,0,14,2,2
1409,1,14,0,4
1410,0,13,0,2
1411,0,16,2,3
1412,0,16,2,4
1413,1,17,2,2
1414,0,17,3,0
1415,1,15,0,3
1416,0,17,0,4
1417,1,17,0,2
1418,1,15,2,4
1419,0,13,3,0
1420,1,13,0,1
1421,1,17,0,3
1422,0,13,3,1
1423,0,13,0,4
1424,1,15,1,4
1425,1,17,0,0
1426,0,16,3,3
1427,1,15,0,0
1428,1,17,2,2
1429,0,18,2,1
1430,0,17,3,0
1431,0,14,2,2
1432,1,13,3,2
1433,0,12,3,3
1434,0,18,1,1
1435,0,15,2,2
1436,0,18,1,0
1437,1,17,2,2
1438,0,18,2,0
1439,1,12,1,0
1440,1,12,2,1
1441,0,13,1,4
1442,1,14,3,4
1443,0,14,3,0
1444,1,13,2,0
1445,0,18,0,4
1446,1,15,1,1
1447,1,14,0,2
1448,0,16,1,3
1449,0,13,3,2
1450,1,12,0,4
1451,0,13,1,4
1452,0,17,1,1
1453,1,18,3,2
1454,0,17,0,3
1455,1,15,2,1
1456,1,14,3,3
1457,1,14,0,4
1458,1,13,3,3
1459,0,17,3,2
1460,1,18,3,3
1461,0,18,3,3
1462,1,15,1,1
1463,0,16,1,4
1464,0,13,1,3
1465,0,13,0,0
1466,0,15,3,0
1467,1,12,3,2
1468,0,17,0,1
1469,0,16,1,4
1470,0,14,0,1
1471,1,18,1,3
1472,1,13,3,1
1473,0,15,2,2
1474,0,16,0,3
1475,1,13,0,0
1476,1,12,1,4
1477,0,15,2,0
1478,1,15,2,3
1479,1,16,2,1
1480,0,18,3,4
1481,1,18,0,1
1482,0,18,0,4
1483,0,15,0,0
1484,1,12,0,1
1485,1,17,0,1
1486,1,12,0,2
1487,1,13,1,3
1488,0,15,1,0
1489,0,18,3,4
1490,1,15,0,4
1491,0,16,0,3
1492,1,16,1,3
1493,0,15,2,2
1494,1,18,1,0
1495,1,18,0,3
1496,0,12,1,4
1497,1,16,0,1
1498,0,14,0,4
1499,1,14,3,2
1500,0,14,1,1
1501,1,15,2,2
1502,1,18,0,3
1503,0,14,0,4
1504,1,13,0,3
1505,1,18,2,3
1506,0,13,2,4
1507,0,18,3,2
1508,0,13,3,3
1509,1,14,1,0
1510,0,15,1,4
1511,1,13,0,2
1512,1,12,2,4
1513,1,17,1,2
1514,0,15,3,2
1515,1,12,3,2
1516,0,16,2,1
1517,0,16,0,3
1518,1,14,1,2
1519,1,14,3,4
1520,1,15,1,1
1521,0,18,2,0
1522,1,13,2,4
1523,0,15,3,2
1524,0,15,3,3
1525,1,18,2,4
1526,0,14,3,2
1527,1,14,0,3
1528,1,15,1,0
1529,1,13,0,4
1530,1,16,1,2
1531,0,14,3,0
1532,1,14,0,4
1533,0,14,1,4
1534,1,14,2,3
1535,0,14,0,0
1536,1,12,1,3
1537,1,18,0,1
1538,0,12,1,1
1539,0,13,1,2
1540,1,17,1,1
1541,1,17,1,0
1542,0,17,1,1
1543,0,16,3,1
1544,1,13,1,2
1545,0,12,3,3
1546,0,16,1,1
1547,1,18,2,0
1548,0,12,1,4
1549,0,15,3,3
1550,1,14,0,4
1551,1,13,2,3
1552,1,17,2,3
1553,0,15,2,3
1554,0,14,0,2
1555,1,15,0,0
1556,0,12,1,0
1557,0,16,2,4
1558,1,18,3,0
1559,0,18,3,0
1560,0,17,2,1
1561,0,12,2,4
1562,1,14,3,0
1563,0,15,0,3
1564,0,17,1,0
1565,1,18,2,3
1566,1,13,3,2
1567,1,12,1,3
1568,1,16,0,3
1569,1,17,2,2
1570,1,18,1,4
1571,0,18,2,1
1572,1,15,0,4
1573,0,14,3,3
1574,0,12,0,3
1575,0,17,2,3
1576,0,16,1,1
1577,1,18,3,3
1578,1,18,2,4
1579,0,18,2,1
1580,1,18,2,2
1581,1,17,2,2
1582,0,14,0,3
1583,1,16,0,0
1584,1,12,0,3
1585,1,15,0,1
1586,0,18,1,3
1587,1,16,3,2
1588,1,16,2,3
1589,1,16,2,1
1590,1,16,0,0
1591,1,18,2,2
1592,0,16,3,1
1593,0,16,0,3
1594,1,17,0,4
1595,0,15,3,1
1596,1,14,1,0
1597,1,14,1,3
1598,1,16,3,2
1599,0,14,0,2
1600,0,18,1,4
1601,0,17,2,4
1602,1,14,3,0
1603,0,17,1,2
1604,1,18,3,3
1605,0,16,3,2
1606,0,16,2,4
1607,1,14,0,1
1608,0,18,1,3
1609,0,14,1,0
1610,1,15,3,0
1611,1,14,3,1
1612,0,18,3,2
1613,0,13,2,4
1614,1,16,0,2
1615,1,17,3,1
1616,0,14,0,1
1617,1,12,2,4
1618,0,12,0,2
1619,1,15,0,4
1620,0,14,1,1
1621,1,16,0,3
1622,0,17,2,0
1623,0,13,3,3
1624,1,17,1,1
1625,0,18,0,0
1626,0,16,3,4
1627,1,14,2,4
1628,1,13,1,0
1629,1,15,0,2
1630,0,18,1,0
1631,0,17,3,4
1632,1,18,1,4
1633,0,13,1,2
1634,1,16,1,2
1635,1,17,2,4
1636,1,17,3,2
1637,0,15,2,1
1638,0,15,3,1
1639,0,13,1,4
1640,0,12,3,0
1641,1,15,3,0
1642,0,18,2,3
1643,0,12,1,4
1644,0,17,1,0
1645,1,14,0,2
1646,1,12,0,3
1647,1,14,3,2
1648,1,13,1,0
1649,1,16,2,3
1650,0,13,2,4
1651,0,15,0,3
1652,1,14,2,3
1653,0,12,3,2
1654,0,16,0,1
1655,0,13,3,2
1656,0,14,0,1
1657,0,12,0,0
1658,0,18,2,4
1659,1,17,2,0
1660,1,14,0,4
1661,0,14,0,3
1662,1,13,3,0
1663,1,16,1,4
1664,0,12,1,1
1665,0,12,3,4
1666,0,16,1,4
1667,0,17,2,0
1668,0,13,3,4
1669,1,12,3,0
1670,0,14,3,1
1671,1,14,3,2
1672,1,14,3,3
1673,1,15,0,4
1674,0,12,1,4
1675,0,17,2,0
1676,1,16,1,1
1677,0,12,1,0
1678,0,17,3,2
1679,1,18,3,2
1680,0,18,1,3
1681,1,18,1,1
1682,0,13,3,4
1683,1,14,1,2
1684,1,17,1,2
1685,0,15,3,2
1686,0,14,3,4
1687,1,16,0,1
1688,0,12,2,1
1689,1,13,0,0
1690,0,14,2,4
1691,0,16,3,4
1692,0,14,0,3
1693,1,12,0,3
1694,1,16,2,4
1695,1,13,3,4
1696,0,15,1,0
1697,0,18,1,4
1698,0,17,3,4
1699,0,13,1,1
1700,0,15,2,3
1701,0,18,2,0
1702,0,13,3,3
1703,1,14,2,4
1704,0,15,0,1
1705,0,16,1,4
1706,1,16,1,1
1707,1,12,3,2
1708,1,16,1,0
1709,0,17,1,4
1710,1,14,1,1
1711,0,18,0,1
1712,1,12,3,4
1713,0,14,0,4
1714,0,14,3,2
1715,1,17,1,1
1716,0,18,3,2
1717,0,17,2,0
1718,1,15,3,4
1719,0,13,0,1
1720,0,14,1,0
1721,0,12,1,3
1722,1,13,0,0
1723,0,12,2,1
1724,0,15,3,3
1725,0,14,1,3
1726,0,15,2,2
1727,1,17,3,4
1728,1,12,0,1
1729,1,16,1,3
1730,1,16,2,2
1731,1,15,2,0
1732,0,15,1,4
1733,1,17,2,2
1734,0,13,2,0
1735,1,13,0,1
1736,1,15,3,4
1737,1,16,0,2
1738,0,14,1,1
1739,1,14,2,1
1740,1,15,0,4
1741,1,13,1,1
1742,1,12,2,4
1743,1,15,1,4
1744,1,13,3,0
1745,1,14,3,4
1746,0,14,0,1
1747,1,14,1,2
1748,1,18,2,2
1749,1,14,3,2
1750,1,16,2,0
1751,1,18,2,4
1752,0,17,1,2
1753,0,14,3,2
1754,0,15,0,1
1755,0,12,0,1
1756,1,16,0,4
1757,1,16,2,3
1758,1,12,0,0
1759,1,16,3,0
1760,1,16,1,3
1761,1,16,3,2
1762,1,16,3,0
1763,1,12,1,1
1764,1,15,1,1
1765,1,12,1,2
1766,1,16,1,0
1767,0,13,2,1
1768,0,15,1,3
1769,0,13,1,3
1770,1,18,2,2
1771,0,17,1,2
1772,0,15,3,0
1773,1,15,3,4
1774,0,18,0,4
1775,0,12,1,0
1776,0,16,1,3
1777,1,17,2,1
1778,1,14,2,4
1779,1,14,1,0
1780,0,16,0,4
1781,1,14,1,0
1782,1,14,2,1
1783,0,16,2,3
1784,1,14,1,0
1785,1,16,0,3
1786,1,14,3,1
1787,1,17,2,3
1788,0,13,3,4
1789,1,16,1,2
1790,1,15,0,3
1791,1,12,3,2
1792,1,18,3,3
1793,1,14,0,4
1794,1,18,0,2
1795,1,13,2,2
1796,1,16,3,1
1797,1,14,2,4
1798,0,16,0,4
1799,1,14,3,2
1800,0,13,2,2
1801,1,14,2,2
1802,0,13,3,0
1803,0,17,1,2
1804,0,16,2,1
1805,1,16,3,2
1806,1,12,2,3
1807,0,15,2,3
1808,1,15,2,2
1809,0,12,1,3
1810,0,13,3,0
1811,0,13,3,2
1812,0,16,0,1
1813,0,18,1,2
1814,0,16,1,4
1815,0,18,2,2
1816,0,16,1,0
1817,0,13,0,1
1818,1,16,2,4
1819,0,18,2,2
1820,1,14,3,3
1821,0,13,1,4
1822,1,14,2,3
1823,0,17,3,4
1824,1,13,3,3
1825,1,17,0,4
1826,1,17,2,3
1827,1,15,3,2
1828,0,13,0,0
1829,0,13,2,3
1830,1,17,3,3
1831,1,18,3,2
1832,0,12,0,0
1833,1,17,0,1
1834,1,12,0,0
1835,1,15,0,2
1836,0,15,0,4
1837,1,13,0,0
1838,0,17,2,4
1839,1,15,0,0
1840,0,18,3,2
1841,1,18,2,3
1842,0,14,2,0
1843,1,13,0,1
1844,1,16,2,2
1845,1,13,0,2
1846,1,12,0,1
1847,0,16,0,3
1848,0,12,2,0
1849,0,15,0,0
1850,1,15,0,1
1851,1,18,2,3
1852,1,13,3,1
1853,1,16,0,2
1854,0,16,2,1
1855,1,14,1,4
1856,0,13,0,4
1857,1,13,3,3
1858,1,16,0,3
1859,0,13,3,4
1860,0,14,3,2
1861,0,13,0,0
1862,1,14,3,3
1863,0,13,2,1
1864,1,16,3,0
1865,1,16,2,1
1866,0,13,1,1
1867,0,14,3,4
1868,1,16,3,3
1869,1,17,1,2
1870,0,17,1,2
1871,1,12,0,3
1872,1,18,0,4
1873,1,16,2,0
1874,1,14,0,1
1875,0,13,3,0
1876,0,13,1,3
1877,1,18,2,2
1878,1,18,3,4
1879,1,16,0,1
1880,0,16,3,2
1881,1,18,2,3
1882,1,13,1,4
1883,0,12,3,0
1884,0,13,1,3
1885,1,15,0,2
1886,1,16,0,0
1887,1,12,3,0
1888,1,15,0,0
1889,0,15,2,1
1890,1,18,3,1
1891,0,16,2,3
1892,0,14,2,1
1893,0,13,3,2
1894,0,16,3,2
1895,0,14,3,2
1896,1,18,0,1
1897,0,16,2,1
1898,0,14,0,3
1899,0,13,3,0
1900,0,17,2,1
1901,0,16,0,2
1902,0,16,2,0
1903,0,18,3,1
1904,1,17,1,4
1905,1,12,1,1
1906,1,15,1,2
1907,0,16,2,0
1908,0,12,2,1
1909,1,15,1,1
1910,1,18,0,1
1911,1,14,0,0
1912,1,15,3,3
1913,1,16,3,3
1914,0,16,2,0
1915,1,14,0,0
1916,1,14,3,2
1917,1,15,2,4
1918,0,16,1,3
1919,0,18,2,3
1920,0,12,2,4
1921,0,16,2,4
1922,0,16,3,4
1923,0,13,3,2
1924,1,17,2,2
1925,0,18,0,3
1926,1,12,1,3
1927,0,17,0,2
1928,0,16,2,0
1929,0,16,3,0
1930,0,12,2,1
1931,1,14,0,0
1932,0,16,3,4
1933,1,18,1,1
1934,0,16,1,3
1935,0,14,1,2
1936,1,12,3,3
1937,0,16,2,0
1938,0,18,1,3
1939,0,12,2,0
1940,1,14,0,1
1941,1,14,3,1
1942,0,18,3,4
1943,0,14,2,1
1944,0,15,0,4
1945,1,17,2,2
1946,1,14,3,2
1947,0,15,0,0
1948,1,13,0,2
1949,0,12,1,0
1950,0,14,0,0
1951,1,13,3,2
1952,0,17,0,4
1953,0,14,3,3
1954,0,18,0,0
1955,1,18,1,0
1956,1,16,1,1
1957,0,18,1,4
1958,1,18,1,1
1959,0,14,3,0
1960,1,18,2,0
1961,1,18,1,3
1962,1,12,3,3
1963,1,17,2,0
1964,0,18,3,3
1965,1,16,2,2
1966,0,16,3,2
1967,0,15,3,0
1968,0,17,0,1
1969,0,12,0,2
1970,0,14,2,0
1971,1,17,3,3
1972,1,13,3,2
1973,0,13,2,1
1974,1,13,3,4
1975,1,18,2,4
1976,1,17,2,3
1977,1,12,0,3
1978,0,17,2,0
1979,0,13,3,3
1980,0,17,2,2
1981,1,17,1,3
1982,0,18,1,1
1983,0,16,0,3
1984,1,18,1,2
1985,0,16,1,4
1986,1,13,0,3
1987,0,14,3,4
1988,1,17,0,0
1989,1,17,1,2
1990,1,12,3,4
1991,0,16,1,4
1992,0,17,1,4
1993,1,15,0,3
1994,0,13,1,1
1995,1,14,3,3
1996,1,13,1,3
1997,1,18,2,1
1998,1,18,2,2
1999,1,18,2,2
2000,0,13,3,4
2001,0,15,2,1
2002,0,14,3,1
2003,1,17,0,1
2004,1,12,0,1
2005,1,15,0,0
2006,0,17,2,1
2007,1,13,3,4
2008,1,17,1,2
2009,0,12,3,3
2010,0,15,3,1
2011,0,16,0,1
2012,0,18,1,2
2013,0,13,0,2
2014,1,12,2,4
2015,1,13,0,1
2016,0,17,0,4
2017,0,12,3,3
2018,0,15,2,1
2019,1,18,2,3
2020,1,15,2,2
2021,0,16,0,3
2022,0,13,1,4
2023,1,12,2,1
2024,1,18,0,0
2025,0,14,2,0
2026,0,17,3,3
2027,0,17,1,0
2028,1,18,3,4
2029,0,18,1,1
2030,1,14,1,1
2031,0,12,2,2
2032,1,15,0,0
2033,0,17,0,4
2034,1,17,3,3
2035,0,12,3,4
2036,1,14,3,0
2037,0,12,3,4
2038,1,16,0,1
2039,1,12,0,3
2040,1,15,3,4
2041,0,13,2,3
2042,1,12,3,4
2043,1,17,3,0
2044,1,12,3,1
2045,1,12,0,0
2046,0,16,2,4
2047,1,12,2,3
2048,1,14,2,2
2049,0,12,2,4
2050,0,17,1,2
2051,1,14,2,1
2052,1,17,2,4
2053,1,16,1,4
2054,0,18,2,0
2055,0,12,2,4
2056,1,16,1,2
2057,1,12,3,4
2058,1,16,1,2
2059,1,15,2,1
2060,0,12,1,1
2061,1,17,2,0
2062,0,12,0,3
2063,1,15,1,4
2064,0,12,1,1
2065,1,15,1,2
2066,1,18,1,4
2067,1,15,1,0
2068,0,16,2,2
2069,0,13,0,1
2070,0,17,1,4
2071,1,14,3,4
2072,0,13,0,0
2073,1,18,1,1
2074,0,13,0,2
2075,1,13,0,0
2076,1,14,0,2
2077,0,18,0,2
2078,1,18,3,0
2079,0,15,0,2
2080,1,12,3,2
2081,0,15,2,3
2082,0,15,2,0
2083,0,14,0,1
2084,1,12,1,4
2085,1,12,3,4
2086,1,16,1,3
2087,0,16,3,0
2088,0,18,2,0
2089,0,14,3,3
2090,0,18,1,3
2091,1,14,1,1
2092,0,16,2,3
2093,0,13,1,0
2094,1,12,1,1
2095,0,18,2,2
2096,1,12,3,4
2097,0,13,3,3
2098,1,13,2,2
2099,0,13,3,4
2100,0,17,2,4
2101,1,12,2,1
2102,0,18,2,4
2103,1,13,0,1
2104,0,17,2,3
2105,0,13,3,4
2106,0,13,0,3
2107,1,17,2,4
2108,1,15,0,0
2109,0,15,2,2
2110,1,15,1,1
2111,0,17,0,3
2112,0,18,1,4
2113,0,14,0,4
2114,1,17,1,1
2115,1,12,1,1
2116,1,15,2,0
2117,1,14,0,1
2118,0,18,1,3
2119,0,18,1,0
2120,1,14,1,2
2121,1,14,3,3
2122,0,13,3,1
2123,0,14,2,0
2124,0,17,3,0
2125,1,15,2,1
2126,1,13,0,3
2127,0,14,0,0
2128,0,12,1,1
2129,0,15,1,4
2130,1,18,3,0
2131,0,18,3,1
2132,1,13,2,2
2133,1,13,3,1
2134,0,17,2,0
2135,1,12,1,1
2136,1,16,2,4
2137,1,15,0,4
2138,0,12,1,1
2139,0,13,3,3
2140,0,12,2,2
2141,0,16,3,4
2142,0,17,3,2
2143,0,14,1,0
2144,1,15,0,3
2145,0,15,0,2
2146,0,18,2,2
2147,1,15,3,4
2148,1,14,0,2
2149,0,14,2,0
2150,0,16,3,0
2151,0,18,0,3
2152,0,14,1,3
2153,1,18,2,1
2154,1,18,3,2
2155,1,14,1,1
2156,1,16,2,0
2157,0,15,0,3
2158,0,14,2,3
2159,0,17,3,0
2160,0,16,1,3
2161,1,12,2,1
2162,1,17,2,2
2163,1,12,3,1
2164,1,17,2,0
2165,1,17,2,3
2166,1,17,0,2
2167,1,14,3,0
2168,0,17,1,2
2169,0,16,2,2
2170,0,16,0,4
2171,0,13,1,2
2172,1,15,2,4
2173,0,14,2,3
2174,0,15,0,0
2175,0,14,3,3
2176,0,15,3,4
2177,0,18,2,0
2178,0,18,2,3
2179,1,14,3,4
2180,1,13,2,4
2181,0,16,1,4
2182,1,14,2,0
2183,1,12,1,3
2184,0,17,2,2
2185,0,12,1,0
2186,0,12,1,3
2187,0,14,1,4
2188,1,18,3,0
2189,0,15,3,3
2190,1,18,2,4
2191,1,15,0,0
2192,1,12,2,4
2193,1,15,0,0
2194,0,12,1,2
2195,0,16,0,1
2196,0,13,3,3
2197,1,16,2,4
2198,0,15,3,3
2199,1,15,2,4
2200,0,13,1,3
2201,0,14,1,2
2202,0,15,0,2
2203,1,14,1,4
2204,1,15,3,4
2205,0,13,3,2
2206,0,15,2,3
2207,0,16,3,2
2208,0,12,0,4
2209,1,17,1,3
2210,1,15,2,0
2211,1,13,2,0
2212,1,18,2,0
2213,1,13,2,2
2214,1,14,2,0
2215,1,12,3,4
2216,1,12,0,3
2217,1,15,3,2
2218,0,12,1,4
2219,0,12,0,4
2220,0,14,3,3
2221,1,16,2,3
2222,1,15,1,2
2223,0,13,3,2
2224,1,18,1,1
2225,1,15,3,1
2226,0,18,3,0
2227,1,17,2,0
2228,1,17,3,1
2229,0,13,3,1
2230,0,12,0,1
2231,0,12,1,1
2232,1,12,0,3
2233,0,15,3,0
2234,0,15,2,0
2235,0,15,1,4
2236,1,18,2,0
2237,0,13,0,0
2238,0,18,2,3
2239,1,12,1,0
2240,1,14,0,2
2241,0,15,3,1
2242,1,12,1,3
2243,0,17,3,3
2244,0,16,0,3
2245,0,14,2,2
2246,1,13,0,3
2247,1,17,2,1
2248,0,16,3,0
2249,0,16,3,3
2250,1,13,2,1
2251,1,17,0,0
2252,0,13,2,1
2253,1,18,2,0
2254,0,14,2,3
2255,1,15,3,1
2256,1,16,0,0
2257,1,14,0,3
2258,0,18,1,3
2259,0,13,1,3
2260,0,18,0,3
2261,1,18,3,2
2262,0,17,0,2
2263,0,13,0,2
2264,0,14,3,0
2265,1,16,3,4
2266,0,18,3,1
2267,1,15,2,2
2268,1,18,0,4
2269,0,18,0,4
2270,1,16,3,1
2271,1,17,2,1
2272,1,16,2,0
2273,0,14,1,4
2274,0,16,0,3
2275,1,12,0,2
2276,0,18,2,4
2277,0,16,2,2
2278,1,15,2,0
2279,0,14,2,2
2280,1,12,1,3
2281,1,14,0,1
2282,0,17,2,3
2283,0,18,2,0
2284,1,13,1,0
2285,0,16,2,4
2286,0,13,1,3
2287,0,12,3,4
2288,0,16,3,3
2289,1,16,2,3
2290,1,16,0,3
2291,1,16,0,4
2292,0,18,0,4
2293,0,15,0,4
2294,0,17,0,1
2295,0,16,2,4
2296,1,14,3,1
2297,1,12,3,1
2298,1,17,2,0
2299,0,16,0,4
2300,0,14,0,1
2301,0,12,3,4
2302,0,13,3,3
2303,1,17,2,2
2304,0,14,2,4
2305,1,12,3,2
2306,0,16,0,1
2307,1,16,3,3
2308,1,15,3,3
2309,1,18,0,4
2310,1,12,1,3
2311,1,13,1,2
2312,1,12,1,3
2313,0,17,3,0
2314,1,17,2,4
2315,1,13,3,1
2316,1,17,3,1
2317,1,16,3,0
2318,0,18,3,1
2319,0,12,0,2
2320,1,16,2,3
2321,1,16,2,4
2322,0,14,3,0
2323,1,12,3,1
2324,1,12,0,1
2325,0,17,0,0
2326,1,16,0,0
2327,0,17,1,1
2328,1,13,0,4
2329,0,16,2,3
2330,0,18,3,1
2331,0,13,2,2
2332,0,13,2,1
2333,0,17,3,4
2334,0,13,0,2
2335,1,13,3,4
2336,0,15,0,4
2337,0,17,3,3
2338,0,15,1,4
2339,1,18,0,2
2340,0,17,3,4
2341,1,13,3,2
2342,0,12,0,4
2343,1,15,3,2
2344,1,16,0,1
2345,0,15,3,0
2346,1,15,3,3
2347,0,16,1,4
2348,1,18,2,4
2349,0,14,1,3
2350,0,18,1,4
2351,0,12,3,0
2352,1,16,3,3
2353,0,16,1,2
2354,1,15,2,2
2355,1,17,3,0
2356,1,12,0,4
2357,1,13,0,4
2358,0,15,2,2
2359,0,16,1,1
2360,0,17,3,2
2361,1,15,0,0
2362,1,16,3,0
2363,0,13,2,2
2364,0,15,1,2
2365,0,14,1,2
2366,1,13,3,1
2367,1,16,1,0
2368,0,13,3,3
2369,0,18,3,1
2370,1,15,1,0
2371,1,17,2,2
2372,1,14,0,1
2373,0,17,3,4
2374,0,12,3,2
2375,0,12,2,2
2376,1,17,1,2
2377,0,12,2,2
2378,1,13,1,4
2379,1,18,2,3
2380,0,14,3,3
2381,0,16,3,2
2382,1,16,2,2
2383,1,12,1,0
2384,1,14,1,0
2385,1,18,0,1
2386,1,16,3,3
2387,0,18,0,4
2388,0,17,0,3
2389,0,15,0,1
2390,1,13,2,0
2391,1,16,2,4
2392,0,13,0,2
2393,1,16,2,4
2394,1,17,1,2
2395,0,18,0,0
2396,1,18,2,1
2397,0,17,1,1
2398,1,12,1,4
2399,1,16,3,0
2400,1,17,1,1
2401,1,17,0,4
2402,1,17,0,2
2403,0,12,0,2
2404,1,16,1,1
2405,1,12,2,1
2406,1,14,2,2
2407,1,17,2,4
2408,1,15,1,0
2409,0,12,2,3
2410,1,16,0,1
2411,1,18,3,2
2412,1,17,1,3
2413,0,14,2,1
2414,0,15,3,0
2415,1,18,2,0
2416,1,14,0,1
2417,0,12,1,3
2418,0,12,0,2
2419,0,16,0,0
2420,0,17,1,4
2421,1,14,3,0
2422,1,13,2,0
2423,0,16,1,2
2424,0,15,3,1
2425,0,13,2,0
2426,1,13,3,4
2427,1,17,0,3
2428,0,17,3,4
2429,0,14,3,4
2430,0,12,3,1
2431,0,12,0,4
2432,1,14,3,0
2433,1,18,1,0
2434,0,14,1,0
2435,1,18,1,3
2436,0,13,2,3
2437,1,15,1,3
2438,1,17,3,2
2439,0,16,2,2
2440,1,12,3,4
2441,1,14,1,2
2442,0,14,0,3
2443,0,15,3,3
2444,0,12,0,3
2445,1,15,1,2
2446,0,18,2,1
2447,0,18,2,2
2448,1,12,1,0
2449,1,16,1,3
2450,1,15,0,1
2451,0,15,2,4
2452,1,13,1,1
2453,0,18,2,0
2454,0,17,2,2
2455,1,17,3,3
2456,1,16,1,2
2457,0,15,1,1
2458,1,18,1,3
2459,0,17,1,1
2460,1,15,1,2
2461,0,14,1,3
2462,1,17,0,1
2463,1,15,3,3
2464,1,12,2,2
2465,1,13,1,3
2466,1,15,2,0
2467,1,16,2,3
2468,1,13,2,2
2469,1,14,2,2
2470,0,14,0,1
2471,0,14,0,3
2472,1,12,0,4
2473,1,18,0,3
2474,0,13,0,1
2475,1,18,0,0
2476,0,17,3,2
2477,0,13,2,1
2478,1,17,2,3
2479,0,17,0,4
2480,0,13,3,0
2481,1,14,0,2
2482,0,14,3,2
2483,1,15,2,2
2484,1,18,1,3
2485,0,15,0,2
2486,1,17,0,2
2487,1,17,1,3
2488,0,12,1,1
2489,1,17,0,3
2490,0,13,1,3
2491,1,18,0,3
2492,0,12,2,0
2493,0,14,1,2
2494,1,14,3,0
2495,1,18,1,0
2496,0,13,2,2
2497,1,12,2,3
2498,0,13,3,1
2499,0,14,0,2
2500,0,14,3,4
2501,1,14,2,0
2502,1,13,3,4
2503,0,18,3,0
2504,1,13,1,2
2505,0,18,1,4
2506,1,14,1,2
2507,1,17,0,1
2508,0,16,3,4
2509,1,17,3,2
2510,1,15,1,4
2511,0,17,3,0
2512,0,13,1,0
2513,0,13,0,4
2514,0,16,3,1
2515,1,17,0,0
2516,1,13,0,3
2517,0,15,1,2
2518,1,18,2,2
2519,0,18,0,3
2520,1,13,3,3
2521,0,12,1,2
2522,0,18,2,3
2523,1,12,2,0
2524,1,16,2,0
2525,1,12,2,1
2526,1,16,2,0
2527,0,15,1,3
2528,0,16,2,4
2529,1,15,3,3
2530,1,13,2,2
2531,0,14,0,1
2532,0,12,3,1
2533,0,16,1,1
2534,0,13,0,0
2535,0,14,1,1
2536,0,14,3,0
2537,1,16,0,3
2538,1,18,3,4
2539,1,18,0,2
2540,0,16,0,3
2541,1,15,0,2
2542,0,18,3,3
2543,1,14,1,4
2544,1,17,0,3
2545,0,16,0,4
2546,0,13,0,0
2547,1,14,3,0
2548,1,16,0,3
2549,0,16,2,2
2550,1,12,0,0
2551,0,13,3,3
2552,1,16,2,0
2553,1,13,1,0
2554,1,13,0,3
2555,0,16,0,4
2556,1,13,2,2
2557,0,12,1,0
2558,0,13,3,4
2559,0,17,0,0
2560,0,13,1,3
2561,1,12,0,4
2562,1,13,1,2
2563,0,15,3,0
2564,0,16,2,3
2565,1,13,1,1
2566,0,13,3,3
2567,1,13,0,2
2568,1,13,1,1
2569,1,17,2,0
2570,1,18,0,3
2571,1,15,0,2
2572,1,13,2,2
2573,1,13,0,4
2574,1,17,3,0
2575,1,16,2,1
2576,0,15,0,3
2577,1,12,3,0
2578,1,15,1,1
2579,0,15,0,0
2580,0,18,0,1
2581,0,15,1,1
2582,0,14,0,0
2583,0,14,2,2
2584,1,13,2,0
2585,1,12,3,0
2586,0,15,3,0
2587,0,18,3,4
2588,1,16,0,2
2589,0,16,1,0
2590,1,12,3,2
2591,1,15,1,2
2592,1,17,3,4
2593,1,13,2,0
2594,0,13,3,1
2595,1,18,0,1
2596,0,18,1,1
2597,1,13,1,0
2598,1,15,1,2
2599,1,13,3,4
2600,1,16,2,1
2601,0,12,1,4
2602,0,17,1,2
2603,0,16,2,3
2604,0,17,1,0
2605,1,17,0,1
2606,1,13,2,1
2607,1,18,3,3
2608,0,14,1,2
2609,1,16,0,1
2610,0,18,0,2
2611,0,16,3,3
2612,1,16,2,1
2613,0,15,3,4
2614,0,16,1,3
2615,0,13,1,4
2616,1,18,2,0
2617,1,14,3,2
2618,0,15,2,1
2619,1,16,2,4
2620,0,16,2,0
2621,1,14,1,1
2622,0,14,1,2
2623,1,14,1,2
2624,1,18,0,1
2625,1,15,2,1
2626,0,14,2,3
2627,1,12,1,4
2628,1,18,3,4
2629,0,14,1,0
2630,0,14,2,0
2631,0,15,0,2
