student_id,gender,age,region,money
1361,0,15,1,4
1362,0,14,0,4
1363,1,14,1,3
1364,1,18,0,4
1365,0,16,0,4
1366,0,12,3,1
1367,0,18,1,3
1368,0,15,3,2
1369,1,14,2,0
1370,0,17,3,2
1371,1,12,2,4
1372,0,16,2,0
1373,0,14,1,3
1374,0,17,3,3
1375,0,13,2,2
1376,1,15,1,2
1377,1,15,2,1
1378,1,12,2,3
1379,0,15,0,2
1380,0,13,0,0
1381,1,15,2,3
1382,1,18,1,1
1383,0,12,0,4
1384,1,17,3,0
1385,0,18,3,1
1386,1,14,0,1
1387,0,17,1,3
1388,0,12,0,4
1389,1,13,1,4
1390,0,17,2,3
1391,0,12,0,2
1392,0,13,1,3
1393,0,12,3,1
1394,1,18,3,4
1395,1,17,1,0
1396,1,15,2,1
1397,0,18,2,3
1398,0,13,0,2
1399,0,12,0,0
1400,1,18,2,4
1401,1,17,2,4
1402,0,14,2,3
1403,1,16,1,2
1404,0,12,1,1
1405,0,17,1,0
1406,0,16,3,4
1407,0,15,0,0
1408,0,16,1,2
1409,0,16,2,0
1410,0,17,1,2
1411,1,15,1,2
1412,0,17,0,4
1413,0,17,1,1
1414,0,18,2,1
1415,1,12,1,2
1416,1,13,2,1
1417,0,16,0,1
1418,0,14,3,3
1419,1,14,2,4
1420,1,14,0,2
1421,0,18,3,1
1422,0,17,3,4
1423,1,18,2,3
1424,1,13,1,1
1425,1,13,0,0
1426,0,16,0,2
1427,0,16,2,0
1428,0,14,1,3
1429,1,15,0,0
1430,0,16,0,0
1431,1,12,3,3
1432,0,13,0,3
1433,1,13,1,4
1434,1,14,1,0
1435,0,14,0,3
1436,0,13,1,1
1437,1,12,3,2
1438,0,14,1,1
1439,0,12,0,0
1440,0,17,3,2
1441,0,12,2,2
1442,1,12,3,3
1443,0,17,3,4
1444,0,15,0,4
1445,1,18,0,3
1446,1,16,1,2
1447,1,12,1,2
1448,0,12,2,1
1449,0,16,1,3
1450,0,13,0,1
1451,0,18,2,4
1452,0,12,2,1
1453,1,12,1,2
1454,1,16,2,3
1455,1,18,3,4
1456,1,12,0,2
1457,0,14,3,0
1458,0,12,3,3
1459,0,12,2,3
1460,1,17,2,4
1461,0,14,1,2
1462,0,17,2,3
1463,0,15,3,0
1464,0,17,1,3
1465,1,14,1,0
1466,0,15,0,1
1467,1,12,0,1
1468,0,15,1,2
1469,0,14,3,3
1470,1,12,2,0
1471,0,16,2,0
1472,1,18,2,4
1473,0,14,2,1
1474,1,14,2,2
1475,1,15,0,2
1476,1,13,0,0
1477,1,16,0,2
1478,0,16,1,0
1479,1,13,1,4
1480,1,17,1,3
1481,1,13,3,4
1482,0,15,3,2
1483,0,16,3,1
1484,0,14,0,4
1485,1,12,0,4
1486,0,16,0,0
1487,0,12,1,0
1488,0,16,1,0
1489,1,16,0,4
1490,1,17,1,3
1491,1,16,0,4
1492,1,18,3,3
1493,0,13,2,4
1494,0,15,3,0
1495,0,15,0,3
1496,1,15,0,2
1497,1,16,1,3
1498,1,16,0,2
1499,1,18,2,0
1500,0,17,3,2
1501,1,18,0,2
1502,1,12,1,0
1503,0,13,2,4
1504,1,16,2,4
1505,0,16,3,4
1506,0,12,3,1
1507,0,13,1,2
1508,1,17,3,4
1509,0,14,1,2
1510,1,18,1,0
1511,0,16,0,3
1512,1,12,2,2
1513,0,13,1,3
1514,0,16,1,1
1515,0,14,0,1
1516,0,18,2,3
1517,0,12,3,1
1518,1,13,1,2
1519,1,16,1,4
1520,1,18,3,4
1521,1,16,3,3
1522,1,18,3,4
1523,1,13,2,0
1524,0,16,3,2
1525,1,18,0,2
1526,0,12,0,1
1527,1,12,1,1
1528,0,16,3,0
1529,0,15,0,0
1530,1,16,3,1
1531,1,18,3,1
1532,1,13,1,4
1533,1,16,1,0
1534,1,13,0,2
1535,0,17,2,1
1536,1,18,1,0
1537,1,16,3,3
1538,0,18,1,4
1539,1,16,2,4
1540,1,13,0,0
1541,1,14,0,0
1542,1,16,0,4
1543,0,16,3,2
1544,1,18,0,1
1545,1,18,0,3
1546,1,13,3,4
1547,1,17,2,3
1548,1,16,0,0
1549,1,14,0,0
1550,1,13,1,0
1551,1,12,1,3
1552,0,18,0,2
1553,0,12,2,1
1554,0,12,3,0
1555,0,18,3,3
1556,1,18,1,3
1557,0,14,2,0
1558,1,17,1,3
1559,1,14,0,4
1560,0,16,3,4
1561,0,15,0,4
1562,1,16,0,3
1563,1,14,3,0
1564,0,13,2,4
1565,1,16,2,4
1566,1,18,2,4
1567,0,13,1,2
1568,1,12,1,3
1569,0,15,2,3
1570,0,16,0,2
1571,1,14,1,1
1572,0,18,0,1
1573,0,15,2,1
1574,0,15,3,3
1575,1,17,1,2
1576,0,16,3,3
1577,0,12,1,4
1578,1,17,1,0
1579,1,15,0,2
1580,0,14,1,2
1581,1,17,3,0
1582,0,17,1,2
1583,0,16,0,0
1584,1,18,3,4
1585,0,18,3,0
1586,0,13,1,1
1587,0,12,0,4
1588,1,15,3,4
1589,1,18,3,3
1590,1,17,3,2
1591,1,17,1,3
1592,1,17,3,4
1593,0,16,2,2
1594,1,17,1,1
1595,0,14,1,0
1596,0,12,0,0
1597,0,12,3,0
1598,0,18,3,3
1599,1,18,2,4
1600,0,16,2,1
1601,0,16,2,2
1602,0,12,1,2
1603,1,18,1,1
1604,0,18,3,0
1605,1,17,0,0
1606,0,14,3,1
1607,0,18,0,3
1608,1,16,3,2
1609,1,16,3,1
1610,1,12,3,0
1611,0,17,1,3
1612,0,18,1,0
1613,1,18,1,0
1614,1,15,2,4
1615,0,12,0,4
1616,0,17,2,1
1617,0,12,3,2
1618,0,16,2,0
1619,0,18,2,4
1620,0,12,0,3
1621,1,15,1,3
1622,1,15,2,0
1623,1,17,1,0
1624,0,16,1,1
1625,1,18,2,1
1626,0,18,0,1
1627,1,14,1,1
1628,1,16,3,0
1629,0,16,2,0
1630,0,13,2,0
1631,0,17,0,4
1632,0,15,3,4
1633,0,14,3,3
1634,1,18,3,0
1635,1,12,1,2
1636,0,14,0,3
1637,1,18,1,0
1638,1,14,0,1
1639,0,17,3,1
1640,1,12,3,2
1641,0,13,1,1
1642,0,13,3,0
1643,1,17,0,1
1644,0,14,3,1
1645,0,15,2,3
1646,0,13,2,3
1647,0,17,0,0
1648,0,12,3,3
1649,1,17,2,3
1650,1,15,1,4
1651,1,18,0,2
1652,1,12,0,0
1653,1,18,2,4
1654,0,17,0,2
1655,1,17,3,0
1656,1,13,2,4
1657,0,17,0,0
1658,0,13,3,4
1659,1,18,1,2
1660,1,16,2,1
1661,1,14,1,2
1662,1,14,2,2
1663,0,17,2,3
1664,1,13,1,0
1665,1,14,3,1
1666,0,17,0,4
1667,0,17,0,4
1668,0,13,0,0
1669,1,13,1,0
1670,1,14,3,2
1671,0,13,1,0
1672,1,18,1,2
1673,1,16,2,1
1674,0,18,2,3
1675,0,14,1,4
1676,0,17,1,1
1677,0,16,0,3
1678,1,13,2,0
1679,0,18,3,0
1680,0,18,1,4
1681,1,13,1,3
1682,0,18,2,1
1683,0,12,3,1
1684,0,15,1,3
1685,0,14,0,2
1686,1,16,2,1
1687,1,15,2,0
1688,1,17,3,2
1689,0,14,3,1
1690,0,13,1,1
1691,0,15,1,2
1692,0,12,1,0
1693,1,18,0,4
1694,0,17,0,0
1695,0,13,3,0
1696,1,16,0,4
1697,0,15,1,2
1698,0,15,0,2
1699,0,16,3,4
1700,1,17,2,4
1701,1,18,1,4
1702,1,18,2,1
1703,0,14,3,2
1704,0,18,3,4
1705,1,17,3,4
1706,0,17,2,3
1707,1,16,1,3
1708,0,12,0,4
1709,0,12,1,3
1710,1,13,0,0
1711,1,13,3,4
1712,1,14,2,0
1713,0,18,3,0
1714,0,18,0,2
1715,1,13,1,2
1716,0,18,0,4
1717,1,12,1,4
1718,0,14,3,4
1719,0,12,1,4
1720,1,17,2,1
1721,0,16,2,3
1722,0,15,3,0
1723,0,12,0,0
1724,1,12,2,3
1725,0,16,0,3
1726,0,14,3,3
1727,1,13,3,0
1728,1,18,3,4
1729,1,12,2,1
1730,1,14,0,4
1731,1,18,1,1
1732,1,13,1,1
1733,1,14,2,1
1734,1,12,3,0
1735,1,17,0,2
1736,0,13,2,0
1737,0,14,0,3
1738,1,16,0,2
1739,0,18,2,0
1740,1,18,3,3
1741,1,13,1,2
1742,0,14,1,3
1743,0,13,3,2
1744,1,14,2,2
1745,0,15,0,2
1746,0,15,0,0
1747,1,14,3,2
1748,1,18,2,3
1749,0,16,1,3
1750,0,16,1,2
1751,0,14,0,3
1752,0,12,0,0
1753,1,14,0,1
1754,0,13,2,1
1755,0,13,3,4
1756,1,17,0,1
1757,1,17,3,2
1758,1,13,1,4
1759,0,15,2,0
1760,1,13,1,2
1761,1,14,2,0
1762,1,17,3,3
1763,0,16,1,0
1764,0,14,2,1
1765,1,15,0,2
1766,1,17,2,1
1767,1,15,0,3
1768,1,12,0,2
1769,1,12,0,0
1770,1,15,2,0
1771,0,18,0,4
1772,1,16,0,4
1773,0,14,1,4
1774,0,16,3,3
1775,0,14,3,2
1776,0,18,3,4
1777,0,14,0,2
1778,0,16,0,0
1779,1,14,3,3
1780,1,18,1,2
1781,1,16,2,2
1782,0,14,0,3
1783,0,12,2,3
1784,1,13,2,2
1785,1,16,0,3
1786,1,14,2,2
1787,1,18,0,1
1788,1,17,0,3
1789,1,12,3,4
1790,1,13,2,1
1791,0,16,2,0
1792,1,14,0,0
1793,0,12,3,0
1794,1,14,3,0
1795,0,16,2,4
1796,0,13,0,2
1797,0,17,2,1
1798,0,18,1,2
1799,0,13,0,0
1800,0,15,0,4
1801,1,12,3,1
1802,0,16,0,4
1803,0,17,1,4
1804,0,12,0,4
1805,1,16,2,1
1806,1,16,2,2
1807,0,17,3,2
1808,1,14,2,1
1809,0,17,3,4
1810,1,18,3,3
1811,1,14,0,3
1812,0,14,2,4
1813,1,14,3,3
1814,0,17,2,1
1815,1,16,2,1
1816,0,13,0,1
1817,0,18,3,3
1818,1,17,0,1
1819,1,17,2,4
1820,0,15,2,0
1821,1,12,3,0
1822,1,17,1,0
1823,0,15,0,2
1824,0,18,0,2
1825,1,17,3,4
1826,0,12,3,0
1827,1,13,1,4
1828,0,15,0,4
1829,1,17,3,1
1830,1,17,2,2
1831,0,12,1,1
1832,1,15,3,2
1833,0,15,1,3
1834,1,17,3,0
1835,1,12,3,4
1836,0,18,1,1
1837,1,18,3,4
1838,1,13,0,0
1839,0,15,3,1
1840,1,16,3,3
1841,1,13,2,2
1842,0,18,0,1
1843,0,16,0,1
1844,1,12,1,4
1845,1,13,3,1
1846,1,16,2,3
1847,1,16,1,4
1848,0,17,3,3
1849,1,18,0,0
1850,1,16,3,0
1851,1,15,1,0
1852,1,13,1,4
1853,0,16,2,1
1854,1,18,3,3
1855,0,16,3,0
1856,1,15,1,4
1857,1,16,1,2
1858,0,13,3,3
1859,1,14,3,0
1860,0,13,2,2
1861,0,18,3,3
1862,0,14,0,2
1863,1,12,0,2
1864,0,16,3,0
1865,0,16,3,3
1866,0,13,1,2
1867,1,15,0,3
1868,0,18,3,1
1869,1,12,0,0
1870,1,12,1,2
1871,1,15,2,0
1872,1,15,1,3
1873,1,18,0,0
1874,1,14,2,0
1875,1,16,0,1
1876,0,16,0,2
1877,0,18,2,0
1878,1,15,0,0
1879,0,16,3,1
1880,1,17,1,3
1881,1,14,2,1
1882,0,14,0,1
1883,1,15,0,0
1884,0,15,2,2
1885,1,16,3,2
1886,1,13,1,1
1887,1,15,1,4
1888,1,14,1,3
1889,1,14,0,0
1890,1,16,0,1
1891,1,14,1,2
1892,0,17,2,4
1893,0,16,0,1
1894,0,16,1,3
1895,1,16,2,0
1896,1,17,1,0
1897,0,13,0,1
1898,0,15,1,2
1899,1,13,3,4
1900,1,15,2,2
1901,1,14,3,4
1902,0,15,1,2
1903,1,16,3,0
1904,0,15,2,2
1905,0,18,3,3
1906,1,12,3,3
1907,0,17,0,2
1908,1,12,3,2
1909,1,13,2,0
1910,0,15,1,2
1911,0,16,0,4
1912,1,13,0,1
1913,0,14,3,0
1914,0,16,2,1
1915,0,14,1,0
1916,0,12,3,1
1917,0,15,1,1
1918,1,12,2,1
1919,0,13,3,3
1920,1,17,0,1
1921,0,17,0,1
1922,0,14,0,4
1923,1,15,2,4
1924,1,15,0,3
1925,0,15,0,4
1926,1,13,3,2
1927,0,15,3,1
1928,0,15,3,1
1929,1,13,1,0
1930,1,15,2,3
1931,1,12,3,0
1932,1,13,2,1
1933,1,18,2,4
1934,0,16,3,3
1935,0,13,2,1
1936,1,18,2,2
1937,1,13,1,1
1938,0,16,2,2
1939,1,15,2,3
1940,0,18,0,1
1941,0,13,3,2
1942,0,18,1,4
1943,0,18,1,2
1944,0,15,0,4
1945,0,15,0,1
1946,0,12,1,0
1947,0,17,1,1
1948,0,15,2,4
1949,1,12,0,1
1950,1,16,2,3
1951,1,12,3,2
1952,1,16,2,3
1953,0,13,1,4
1954,0,12,1,0
1955,1,12,1,2
1956,0,12,1,3
1957,0,17,3,3
1958,0,13,1,3
1959,0,12,3,3
1960,1,14,1,2
1961,1,12,2,3
1962,0,18,3,0
1963,1,15,2,2
1964,0,12,3,2
1965,1,16,1,4
1966,0,18,3,4
1967,0,13,0,0
1968,0,14,1,0
1969,0,13,1,0
1970,1,15,0,0
1971,1,16,3,0
1972,1,18,3,1
1973,1,12,3,2
1974,0,17,0,0
1975,0,18,0,4
1976,0,18,0,2
1977,1,12,2,3
1978,1,12,2,3
1979,1,15,0,0
1980,1,14,2,3
1981,0,13,1,0
1982,1,18,3,2
1983,0,12,0,3
1984,1,18,3,4
1985,1,14,0,0
1986,0,16,3,3
1987,1,13,3,0
1988,0,14,2,1
1989,1,15,1,1
1990,1,18,1,3
1991,1,14,0,0
1992,1,15,2,1
1993,1,13,0,2
1994,1,14,3,2
1995,1,16,3,2
1996,0,12,2,2
1997,1,14,1,1
1998,0,18,3,3
1999,0,14,3,4
2000,0,15,0,2
2001,1,13,0,3
2002,0,18,2,3
2003,0,13,1,1
2004,1,12,2,1
2005,1,12,2,3
2006,0,13,3,4
2007,1,17,0,0
2008,0,14,1,2
2009,1,18,1,1
2010,1,12,1,4
2011,1,18,2,3
2012,1,14,0,0
2013,1,17,0,0
2014,1,14,3,4
2015,0,13,2,3
2016,1,15,3,1
2017,1,16,2,3
2018,0,12,3,3
2019,1,16,2,3
2020,0,17,3,3
2021,1,13,2,4
2022,1,15,1,4
2023,0,18,1,2
2024,0,16,2,1
2025,1,15,3,1
2026,1,16,3,1
2027,0,17,1,1
2028,0,16,0,3
2029,0,14,0,1
2030,0,12,3,3
2031,1,14,3,0
2032,0,16,3,1
2033,0,18,1,3
2034,1,17,2,3
2035,0,15,3,0
2036,1,15,2,1
2037,1,17,3,3
2038,0,17,0,4
2039,0,16,2,3
2040,1,13,0,1
2041,0,12,1,2
2042,0,18,0,3
2043,0,14,2,4
2044,1,12,2,0
2045,0,18,3,3
2046,1,16,1,4
2047,1,15,3,0
2048,0,15,1,2
2049,1,16,1,3
2050,1,12,3,4
2051,0,14,3,0
2052,0,15,2,0
2053,0,15,3,0
2054,1,14,1,3
2055,1,17,3,1
2056,0,14,3,2
2057,0,16,1,1
2058,1,17,0,4
2059,0,17,3,0
2060,0,16,2,1
2061,1,15,3,3
2062,1,16,1,1
2063,1,15,2,2
2064,0,12,0,4
2065,1,13,1,2
2066,0,17,1,0
2067,1,13,3,3
2068,0,18,2,2
2069,1,16,3,3
2070,1,13,0,3
2071,0,12,0,4
2072,1,13,1,4
2073,0,18,1,4
2074,1,12,2,4
2075,0,18,3,2
2076,1,12,3,0
2077,0,15,2,2
2078,0,13,1,4
2079,0,12,1,3
2080,0,18,0,1
2081,1,17,2,2
2082,1,18,0,4
2083,1,14,0,3
2084,0,15,3,3
2085,0,15,3,4
2086,1,13,3,0
2087,1,14,0,2
2088,1,16,2,0
2089,0,13,0,2
2090,1,18,2,4
2091,1,14,2,0
2092,0,18,0,4
2093,0,12,1,1
2094,1,12,1,3
2095,0,18,3,2
2096,1,13,2,2
2097,0,14,2,4
2098,1,16,2,1
2099,1,14,2,4
2100,1,12,0,2
2101,0,18,0,4
2102,0,16,1,4
2103,0,17,3,2
2104,0,16,1,1
2105,0,13,1,0
2106,0,17,1,4
2107,0,12,0,2
2108,1,17,0,1
2109,0,16,0,4
2110,1,18,0,0
2111,1,12,0,1
2112,0,14,1,2
2113,1,16,0,3
2114,1,15,0,0
2115,1,17,1,1
2116,0,15,1,3
2117,1,15,3,2
2118,1,13,0,1
2119,0,12,1,0
2120,0,12,2,3
2121,1,18,0,4
2122,0,17,1,4
2123,0,17,0,4
2124,0,14,3,2
2125,0,12,0,4
2126,1,13,0,1
2127,0,16,1,3
2128,0,16,2,0
2129,0,14,1,2
2130,0,16,2,4
2131,1,17,2,3
2132,0,17,1,3
2133,0,17,0,0
2134,0,15,2,3
2135,0,17,2,1
2136,1,15,3,4
2137,0,16,2,0
2138,1,17,0,2
2139,1,18,2,3
2140,0,12,2,3
2141,1,14,3,2
2142,0,14,1,2
2143,1,12,1,2
2144,1,13,1,3
2145,1,18,1,3
2146,0,15,2,2
2147,1,13,1,2
2148,1,15,2,2
2149,0,12,3,1
2150,0,13,3,3
2151,1,18,0,4
2152,1,12,2,4
2153,1,14,2,4
2154,0,12,3,0
2155,1,16,3,2
2156,1,14,2,4
2157,1,16,1,2
2158,0,12,0,2
2159,1,15,1,2
2160,1,16,1,3
2161,1,15,2,1
2162,1,15,2,0
2163,0,12,1,1
2164,0,16,0,1
2165,0,17,3,4
2166,0,12,3,0
2167,0,18,2,4
2168,0,14,2,3
2169,1,16,3,2
2170,0,17,2,2
2171,0,16,3,2
2172,1,17,1,1
2173,1,16,1,1
2174,1,17,2,3
2175,0,16,3,0
2176,0,14,2,0
2177,0,16,1,2
2178,0,12,1,4
2179,1,17,3,2
2180,0,17,3,2
2181,0,17,3,4
2182,0,12,2,1
2183,0,13,0,4
2184,0,18,0,1
2185,0,16,3,4
2186,0,17,2,0
2187,1,16,2,0
2188,1,17,0,0
2189,1,14,3,3
2190,1,18,0,1
2191,1,13,1,4
2192,0,15,0,2
2193,0,17,0,2
2194,1,14,1,4
2195,1,12,1,3
2196,1,12,1,4
2197,1,15,2,4
2198,1,15,1,3
2199,1,18,1,0
2200,1,18,3,2
2201,1,12,1,0
2202,0,17,0,1
2203,1,13,0,0
2204,0,16,3,1
2205,0,18,1,0
2206,0,12,0,4
2207,1,16,3,3
2208,0,18,2,0
2209,1,16,1,3
2210,0,12,0,2
2211,1,16,2,0
2212,1,18,0,0
2213,1,12,3,1
2214,1,14,1,2
2215,1,14,3,3
2216,1,15,2,2
2217,1,17,1,1
2218,0,18,0,2
2219,1,13,0,4
2220,0,17,2,1
2221,0,13,3,3
2222,1,12,3,2
2223,0,12,0,4
2224,0,17,2,0
2225,1,15,2,1
2226,1,15,0,2
2227,0,15,3,0
2228,0,12,3,0
2229,0,15,3,4
2230,0,14,3,2
2231,1,18,1,4
2232,1,16,3,0
2233,1,16,0,3
2234,1,14,0,4
2235,0,14,1,0
2236,0,17,0,1
2237,1,15,2,2
2238,1,14,0,1
2239,1,15,3,4
2240,0,14,2,0
2241,0,16,0,1
2242,0,17,2,1
2243,1,12,3,3
2244,0,14,0,2
2245,1,17,1,0
2246,1,12,2,3
2247,0,15,3,3
2248,1,16,0,3
2249,1,14,1,0
2250,1,16,3,1
2251,0,14,0,1
2252,0,12,3,3
2253,1,17,1,3
2254,0,12,2,0
2255,1,17,0,3
2256,0,13,0,1
2257,1,13,3,1
2258,0,14,3,2
2259,0,12,0,4
2260,0,17,3,4
2261,1,18,0,0
2262,1,12,1,3
2263,0,14,2,2
2264,1,12,2,2
2265,0,16,3,2
2266,0,15,3,1
2267,0,17,0,3
2268,1,12,1,2
2269,0,12,0,3
2270,1,18,3,3
2271,0,13,0,1
2272,0,12,3,1
2273,1,12,0,2
2274,1,17,0,3
2275,1,15,3,0
2276,0,13,2,1
2277,0,18,0,1
2278,1,17,1,1
2279,0,16,0,2
2280,1,14,2,1
2281,0,13,2,3
2282,1,16,2,1
2283,0,12,1,1
2284,0,16,1,0
2285,1,16,1,2
2286,0,13,0,3
2287,0,13,2,3
2288,0,12,0,2
2289,1,12,2,4
2290,1,16,3,4
2291,1,18,0,0
2292,1,16,3,0
2293,1,12,0,4
2294,1,18,3,0
2295,0,17,3,3
2296,0,17,2,2
2297,1,18,1,0
2298,1,14,1,4
2299,0,13,1,3
2300,1,13,3,0
2301,1,17,1,3
2302,0,12,3,0
2303,0,17,2,4
2304,1,15,2,1
2305,1,15,2,3
2306,0,14,0,3
2307,0,14,3,1
2308,1,18,1,0
2309,0,12,1,1
2310,1,12,0,2
2311,1,14,2,1
2312,0,17,3,2
2313,1,17,2,0
2314,0,13,1,2
2315,1,17,0,4
2316,0,13,3,3
2317,0,18,3,3
2318,1,14,0,3
2319,0,13,0,2
2320,0,18,1,4
2321,0,15,1,3
2322,1,16,0,3
2323,0,18,3,0
2324,1,18,0,2
2325,0,15,2,1
2326,1,16,3,3
2327,0,12,0,0
2328,0,16,2,4
2329,1,18,0,1
2330,1,18,0,2
2331,1,18,1,4
2332,1,15,3,4
2333,1,12,1,4
2334,1,12,1,0
2335,0,12,0,0
2336,0,13,1,0
2337,0,13,1,1
2338,0,13,0,4
2339,0,15,3,0
2340,0,14,2,3
2341,1,15,3,2
2342,0,16,3,4
2343,0,17,0,3
2344,0,13,3,0
2345,0,14,3,1
2346,0,12,3,4
2347,1,15,0,4
2348,0,16,3,0
2349,1,13,2,0
2350,1,16,1,2
2351,1,16,2,0
2352,1,15,3,2
2353,1,16,1,1
2354,0,15,3,2
2355,0,16,0,1
2356,1,17,2,1
2357,1,15,1,0
2358,0,13,0,3
2359,0,16,0,4
2360,0,14,2,1
2361,1,15,1,1
2362,1,18,3,0
2363,1,17,1,4
2364,1,13,3,3
2365,1,12,3,0
2366,1,14,0,2
2367,1,14,3,2
2368,0,13,3,3
2369,0,12,0,4
2370,1,13,1,0
2371,0,15,2,3
2372,0,17,1,4
2373,1,18,2,4
2374,0,17,0,1
2375,1,17,2,2
2376,0,16,0,2
2377,1,12,2,2
2378,1,13,0,1
2379,1,14,0,4
2380,0,13,2,1
2381,1,16,1,2
2382,1,17,2,4
2383,1,18,3,4
2384,1,18,0,2
2385,0,17,2,0
2386,0,12,0,4
2387,1,15,3,0
2388,0,14,1,1
2389,1,12,1,2
2390,0,13,1,3
2391,0,16,0,3
2392,0,18,1,3
2393,1,16,1,1
2394,1,18,0,3
2395,1,12,1,4
2396,1,16,1,2
2397,1,13,1,2
2398,1,12,0,1
2399,1,14,1,4
2400,1,17,1,3
2401,0,17,2,1
2402,1,13,3,0
2403,1,18,1,4
2404,0,14,1,2
2405,1,17,2,0
2406,0,18,2,1
2407,0,12,3,3
2408,1,18,3,1
2409,0,18,0,3
2410,1,16,3,0
2411,1,15,0,0
2412,0,17,2,0
2413,0,17,2,1
2414,0,14,3,1
2415,0,18,0,3
2416,1,18,2,1
2417,1,16,2,3
2418,0,14,1,4
2419,0,13,3,4
2420,0,17,2,1
2421,0,12,0,3
2422,0,15,1,4
2423,1,15,0,0
2424,1,16,1,3
2425,0,18,2,3
2426,0,16,2,2
2427,0,18,2,2
2428,1,14,2,4
2429,1,13,1,4
2430,0,17,1,0
2431,0,13,2,0
2432,0,16,1,2
2433,0,18,0,2
2434,0,13,0,2
2435,0,18,0,0
2436,1,14,0,4
2437,1,13,0,4
2438,0,16,3,1
2439,1,13,3,4
2440,0,17,2,2
2441,1,15,1,2
2442,0,17,0,2
2443,1,16,3,4
2444,0,14,0,1
2445,0,14,1,4
2446,1,17,3,0
2447,0,17,1,4
2448,1,15,3,1
2449,0,18,0,4
2450,0,14,3,0
2451,1,18,2,1
2452,0,13,3,0
2453,0,12,3,0
2454,0,13,0,2
2455,1,16,3,2
2456,1,14,2,2
2457,0,17,3,2
2458,0,15,1,0
2459,0,12,0,2
2460,1,13,2,0
2461,0,16,0,0
2462,0,15,3,1
2463,1,13,2,3
2464,0,16,0,2
2465,0,14,3,0
2466,0,13,0,2
2467,0,13,3,4
2468,1,18,1,2
2469,1,14,3,0
2470,0,13,0,0
2471,1,17,0,0
2472,1,14,3,1
2473,1,13,3,0
2474,1,12,3,0
2475,0,16,0,1
2476,0,12,3,3
2477,1,12,2,3
2478,0,13,0,0
2479,0,12,2,2
2480,1,14,1,2
2481,0,17,1,1
2482,1,14,2,4
2483,1,14,2,0
2484,0,17,3,2
